0: frame-1
0001 and 0002: [221/229], H[211], 0.00sec
0000 and 0003: [237/241], H[232], 0.00sec
0001 and 0003: 227 matches, 0.01sec, #1
0004 and 0005: 229 matches, 0.00sec, #2
0001 and 0003: [218/227], H[209], 0.00sec
0004 and 0005: [225/229], H[209], 0.00sec
0002 and 0003: 240 matches, 0.01sec, #1
0000 and 0006: 203 matches, 0.00sec, #2
0002 and 0003: [233/240], H[230], 0.00sec
0000 and 0006: [198/203], H[193], 0.00sec
0000 and 0004: 222 matches, 0.00sec, #1
0000 and 0004: [214/222], H[183], 0.00sec
0001 and 0006: 211 matches, 0.01sec, #2
0001 and 0004: 205 matches, 0.01sec, #1
0001 and 0006: [204/211], H[187], 0.00sec
0001 and 0004: [196/205], H[188], 0.00sec
0002 and 0006: 204 matches, 0.01sec, #2
0002 and 0004: 216 matches, 0.01sec, #1
0002 and 0006: [200/204], H[193], 0.00sec
0000 and 0001: 234 matches, 0.16sec, #0
0002 and 0004: [209/216], H[192], 0.00sec
0003 and 0006: 226 matches, 0.00sec, #2
0000 and 0001: [232/234], H[227], 0.00sec
0003 and 0006: [219/226], H[206], 0.00sec
0003 and 0004: 242 matches, 0.00sec, #1
0004 and 0006: 216 matches, 0.00sec, #2
0003 and 0004: [234/242], H[228], 0.00sec
0004 and 0006: [210/216], H[198], 0.00sec
0005 and 0006: 246 matches, 0.00sec, #2
0005 and 0006: [239/246], H[231], 0.00sec
0000 and 0005: 220 matches, 0.12sec, #1
0000 and 0005: [208/220], H[196], 0.00sec
0000 and 0007: 216 matches, 0.13sec, #2
0000 and 0002: 233 matches, 0.10sec, #0
0000 and 0007: [200/216], H[187], 0.00sec
0000 and 0002: [223/233], H[215], 0.00sec
0001 and 0005: 218 matches, 0.01sec, #1
0001 and 0005: [207/218], H[197], 0.00sec
0002 and 0005: 211 matches, 0.00sec, #1
0002 and 0005: [205/211], H[200], 0.00sec
0003 and 0005: 233 matches, 0.00sec, #1
0003 and 0005: [227/233], H[218], 0.00sec
0001 and 0007: 212 matches, 0.01sec, #2
0001 and 0007: [201/212], H[196], 0.00sec
0003 and 0007: 209 matches, 0.01sec, #1
0003 and 0007: [204/209], H[196], 0.00sec
0002 and 0007: 199 matches, 0.01sec, #2
0002 and 0007: [194/199], H[187], 0.00sec
0004 and 0007: 219 matches, 0.01sec, #1
0008 and 0009: 251 matches, 0.00sec, #2
0006 and 0008: 227 matches, 0.01sec, #0
0004 and 0007: [206/219], H[199], 0.00sec
0008 and 0009: [246/251], H[230], 0.00sec
0006 and 0008: [222/227], H[213], 0.00sec
0005 and 0007: 237 matches, 0.01sec, #1
0005 and 0007: [232/237], H[216], 0.00sec
0000 and 0010: 209 matches, 0.01sec, #2
0007 and 0008: 256 matches, 0.01sec, #0
0000 and 0010: [193/209], H[171], 0.00sec
0006 and 0007: 222 matches, 0.00sec, #1
0007 and 0008: [252/256], H[244], 0.00sec
0001 and 0010: 211 matches, 0.00sec, #2
0006 and 0007: [215/222], H[212], 0.00sec
0001 and 0010: [200/211], H[175], 0.00sec
0000 and 0009: 215 matches, 0.01sec, #0
0000 and 0008: 210 matches, 0.00sec, #1
0002 and 0010: 199 matches, 0.01sec, #2
0000 and 0009: [199/215], H[168], 0.00sec
0000 and 0008: [203/210], H[184], 0.00sec
0002 and 0010: [192/199], H[176], 0.00sec
0001 and 0009: 209 matches, 0.01sec, #0
0001 and 0008: 216 matches, 0.01sec, #1
0003 and 0010: 205 matches, 0.01sec, #2
0001 and 0009: [202/209], H[196], 0.00sec
0001 and 0008: [208/216], H[196], 0.00sec
0003 and 0010: [190/205], H[180], 0.00sec
0002 and 0009: 201 matches, 0.01sec, #0
0002 and 0008: 207 matches, 0.01sec, #1
0004 and 0010: 209 matches, 0.00sec, #2
0002 and 0009: [192/201], H[172], 0.00sec
0002 and 0008: [200/207], H[196], 0.00sec
0004 and 0010: [199/209], H[188], 0.00sec
0005 and 0010: 223 matches, 0.00sec, #2
0003 and 0008: 211 matches, 0.01sec, #1
0003 and 0009: 199 matches, 0.01sec, #0
0005 and 0010: [217/223], H[158], 0.00sec
0003 and 0008: [204/211], H[195], 0.00sec
0003 and 0009: [191/199], H[186], 0.00sec
0006 and 0010: 225 matches, 0.01sec, #2
0004 and 0008: 220 matches, 0.00sec, #1
0006 and 0010: [217/225], H[206], 0.00sec
0004 and 0009: 213 matches, 0.01sec, #0
0004 and 0008: [213/220], H[203], 0.00sec
0007 and 0010: 235 matches, 0.00sec, #2
0004 and 0009: [209/213], H[185], 0.00sec
0005 and 0008: 229 matches, 0.00sec, #1
0007 and 0010: [231/235], H[217], 0.00sec
0005 and 0008: [227/229], H[219], 0.00sec
0005 and 0009: 213 matches, 0.01sec, #0
0008 and 0010: 232 matches, 0.01sec, #2
0005 and 0009: [208/213], H[191], 0.00sec
0009 and 0010: 267 matches, 0.01sec, #1
0008 and 0010: [229/232], H[225], 0.00sec
0006 and 0009: 231 matches, 0.01sec, #0
0009 and 0010: [262/267], H[228], 0.00sec
0009 and 0011: 252 matches, 0.00sec, #2
0006 and 0009: [226/231], H[218], 0.00sec
0000 and 0011: 197 matches, 0.00sec, #1
0009 and 0011: [247/252], H[222], 0.00sec
0007 and 0009: 249 matches, 0.01sec, #0
0000 and 0011: [183/197], H[126], 0.00sec
0010 and 0011: 239 matches, 0.01sec, #2
0007 and 0009: [247/249], H[238], 0.00sec
0001 and 0011: 207 matches, 0.01sec, #1
0010 and 0011: [238/239], H[229], 0.00sec
0008 and 0012: 220 matches, 0.01sec, #0
0001 and 0011: [199/207], H[185], 0.00sec
0000 and 0012: 209 matches, 0.00sec, #2
0008 and 0012: [206/220], H[192], 0.00sec
0002 and 0011: 199 matches, 0.01sec, #1
0000 and 0012: [183/209], H[115], 0.00sec
0009 and 0012: 252 matches, 0.01sec, #0
0002 and 0011: [188/199], H[173], 0.00sec
0001 and 0012: 211 matches, 0.00sec, #2
0009 and 0012: [239/252], H[226], 0.00sec
0003 and 0011: 187 matches, 0.00sec, #1
0001 and 0012: [192/211], H[179], 0.00sec
0003 and 0011: [180/187], H[169], 0.00sec
0010 and 0012: 233 matches, 0.01sec, #0
0010 and 0012: [223/233], H[215], 0.00sec
0002 and 0012: 203 matches, 0.01sec, #2
0004 and 0011: 203 matches, 0.01sec, #1
0002 and 0012: [195/203], H[173], 0.00sec
0004 and 0011: [196/203], H[177], 0.00sec
0011 and 0012: 260 matches, 0.01sec, #0
0003 and 0012: 208 matches, 0.00sec, #2
0011 and 0012: [257/260], H[246], 0.00sec
0005 and 0011: 222 matches, 0.01sec, #1
0003 and 0012: [195/208], H[143], 0.00sec
0005 and 0011: [216/222], H[198], 0.00sec
0000 and 0013: 188 matches, 0.01sec, #0
0004 and 0012: 211 matches, 0.01sec, #2
0006 and 0011: 224 matches, 0.01sec, #1
0000 and 0013: [171/188], H[130], 0.00sec
0004 and 0012: [195/211], H[181], 0.00sec
0006 and 0011: [219/224], H[193], 0.00sec
0001 and 0013: 187 matches, 0.01sec, #0
0005 and 0012: 228 matches, 0.00sec, #2
0007 and 0011: 220 matches, 0.01sec, #1
0001 and 0013: [174/187], H[127], 0.00sec
0005 and 0012: [216/228], H[209], 0.00sec
0007 and 0011: [213/220], H[204], 0.00sec
0002 and 0013: 190 matches, 0.01sec, #0
0006 and 0012: 222 matches, 0.01sec, #2
0008 and 0011: 228 matches, 0.01sec, #1
0002 and 0013: [178/190], H[119], 0.00sec
0006 and 0012: [213/222], H[202], 0.00sec
0008 and 0011: [224/228], H[216], 0.00sec
0007 and 0012: 225 matches, 0.00sec, #2
0003 and 0013: 184 matches, 0.01sec, #0
0006 and 0013: 198 matches, 0.01sec, #1
0007 and 0012: [212/225], H[196], 0.00sec
0003 and 0013: [172/184], H[128], 0.00sec
0006 and 0013: [193/198], H[166], 0.00sec
0003 and 0014: 171 matches, 0.00sec, #2
0003 and 0014: [162/171], H[143], 0.00sec
0004 and 0014: 180 matches, 0.01sec, #2
0007 and 0013: 206 matches, 0.02sec, #1
0004 and 0014: [168/180], H[117], 0.00sec
0004 and 0013: 188 matches, 0.01sec, #0
0007 and 0013: [192/206], H[184], 0.00sec
0004 and 0013: [184/188], H[140], 0.00sec
0005 and 0014: 194 matches, 0.00sec, #2
0008 and 0013: 211 matches, 0.01sec, #1
0005 and 0014: [179/194], H[122], 0.00sec
0008 and 0013: [195/211], H[129], 0.00sec
0006 and 0014: 208 matches, 0.01sec, #2
0006 and 0014: [187/208], H[160], 0.00sec
0005 and 0013: 204 matches, 0.01sec, #0
0009 and 0013: 229 matches, 0.01sec, #1
0005 and 0013: [194/204], H[180], 0.00sec
0007 and 0014: 201 matches, 0.01sec, #2
0009 and 0013: [217/229], H[197], 0.00sec
0007 and 0014: [184/201], H[137], 0.00sec
0008 and 0014: 203 matches, 0.00sec, #2
0013 and 0014: 240 matches, 0.02sec, #0
0008 and 0014: [195/203], H[143], 0.00sec
0013 and 0014: [236/240], H[230], 0.00sec
0010 and 0013: 209 matches, 0.01sec, #1
0009 and 0014: 212 matches, 0.01sec, #2
0010 and 0013: [202/209], H[183], 0.00sec
0009 and 0014: [201/212], H[124], 0.00sec
0000 and 0015: 196 matches, 0.01sec, #0
0011 and 0013: 239 matches, 0.01sec, #1
0010 and 0014: 203 matches, 0.01sec, #2
0000 and 0015: [162/196], H[124], 0.00sec
0011 and 0013: [238/239], H[218], 0.00sec
0010 and 0014: [196/203], H[175], 0.00sec
0001 and 0015: 192 matches, 0.01sec, #0
0012 and 0013: 240 matches, 0.01sec, #1
0011 and 0014: 225 matches, 0.01sec, #2
0001 and 0015: [171/192], H[134], 0.00sec
0012 and 0013: [237/240], H[217], 0.00sec
0011 and 0014: [221/225], H[194], 0.00sec
0000 and 0014: 190 matches, 0.00sec, #1
0002 and 0015: 190 matches, 0.01sec, #0
0012 and 0014: 212 matches, 0.00sec, #2
0000 and 0014: [167/190], H[131], 0.00sec
0002 and 0015: [168/190], H[158], 0.00sec
0012 and 0014: [205/212], H[198], 0.00sec
0001 and 0014: 195 matches, 0.01sec, #1
0009 and 0015: 202 matches, 0.00sec, #2
0001 and 0014: [174/195], H[123], 0.00sec
0009 and 0015: [189/202], H[116], 0.00sec
0002 and 0014: 183 matches, 0.01sec, #1
0003 and 0015: 189 matches, 0.02sec, #0
0002 and 0014: [173/183], H[130], 0.00sec
0003 and 0015: [174/189], H[109], 0.00sec
0004 and 0016: 211 matches, 0.00sec, #1
0010 and 0015: 204 matches, 0.01sec, #2
0004 and 0016: [187/211], H[142], 0.00sec
0010 and 0015: [190/204], H[138], 0.00sec
0005 and 0016: 203 matches, 0.01sec, #1
0005 and 0016: [191/203], H[158], 0.00sec
0004 and 0015: 184 matches, 0.02sec, #0
0006 and 0016: 204 matches, 0.01sec, #1
0004 and 0015: [169/184], H[134], 0.00sec
0006 and 0016: [192/204], H[151], 0.00sec
0007 and 0016: 212 matches, 0.01sec, #1
0011 and 0015: 225 matches, 0.03sec, #2
0007 and 0016: [189/212], H[142], 0.00sec
0011 and 0015: [212/225], H[188], 0.00sec
0008 and 0016: 199 matches, 0.01sec, #1
0008 and 0016: [172/199], H[122], 0.00sec
0005 and 0015: 200 matches, 0.02sec, #0
0009 and 0016: 210 matches, 0.00sec, #1
0005 and 0015: [193/200], H[175], 0.00sec
0012 and 0015: 214 matches, 0.02sec, #2
0009 and 0016: [196/210], H[154], 0.00sec
0012 and 0015: [206/214], H[186], 0.00sec
0006 and 0015: 192 matches, 0.01sec, #0
0010 and 0016: 210 matches, 0.01sec, #1
0006 and 0015: [183/192], H[147], 0.00sec
0013 and 0015: 238 matches, 0.00sec, #2
0010 and 0016: [193/210], H[114], 0.00sec
0013 and 0015: [236/238], H[224], 0.00sec
0007 and 0015: 193 matches, 0.01sec, #0
0007 and 0015: [175/193], H[109], 0.00sec
0014 and 0015: 232 matches, 0.00sec, #2
0011 and 0016: 215 matches, 0.01sec, #1
0014 and 0015: [222/232], H[195], 0.00sec
0008 and 0015: 201 matches, 0.01sec, #0
0011 and 0016: [204/215], H[106], 0.00sec
0000 and 0016: 199 matches, 0.00sec, #2
0008 and 0015: [189/201], H[126], 0.00sec
0000 and 0016: [170/199], H[119], 0.00sec
0012 and 0016: 223 matches, 0.01sec, #1
0012 and 0016: [213/223], H[176], 0.00sec
0014 and 0016: 218 matches, 0.01sec, #0
0001 and 0016: 205 matches, 0.01sec, #2
0014 and 0016: [216/218], H[204], 0.00sec
0001 and 0016: [172/205], H[131], 0.00sec
0013 and 0016: 239 matches, 0.00sec, #1
0013 and 0016: [230/239], H[212], 0.00sec
0002 and 0016: 204 matches, 0.00sec, #2
0002 and 0016: [188/204], H[167], 0.00sec
0008 and 0017: 196 matches, 0.00sec, #1
0015 and 0016: 258 matches, 0.01sec, #0
0008 and 0017: [172/196], H[84], 0.00sec
0003 and 0016: 199 matches, 0.00sec, #2
0015 and 0016: [248/258], H[238], 0.00sec
0009 and 0017: 210 matches, 0.00sec, #1
0003 and 0016: [182/199], H[146], 0.00sec
0009 and 0017: [186/210], H[146], 0.00sec
0000 and 0017: 175 matches, 0.01sec, #0
0001 and 0018: 183 matches, 0.00sec, #2
0010 and 0017: 203 matches, 0.00sec, #1
0000 and 0017: [142/175], H[107], 0.00sec
0001 and 0018: [153/183], H[104], 0.00sec
0010 and 0017: [178/203], H[146], 0.00sec
0002 and 0018: 174 matches, 0.00sec, #2
0001 and 0017: 188 matches, 0.01sec, #0
0002 and 0018: [147/174], H[79], 0.00sec
0011 and 0017: 195 matches, 0.00sec, #1
0001 and 0017: [155/188], H[129], 0.00sec
0011 and 0017: [184/195], H[134], 0.00sec
0003 and 0018: 174 matches, 0.01sec, #2
0012 and 0017: 206 matches, 0.00sec, #1
0003 and 0018: [145/174], H[112], 0.00sec
0002 and 0017: 173 matches, 0.01sec, #0
0012 and 0017: [190/206], H[158], 0.00sec
0004 and 0018: 186 matches, 0.00sec, #2
0002 and 0017: [148/173], H[122], 0.00sec
0013 and 0017: 208 matches, 0.00sec, #1
0004 and 0018: [153/186], H[86], 0.00sec
0013 and 0017: [197/208], H[143], 0.00sec
0003 and 0017: 187 matches, 0.01sec, #0
0005 and 0018: 173 matches, 0.00sec, #2
0014 and 0017: 214 matches, 0.00sec, #1
0003 and 0017: [157/187], H[136], 0.00sec
0005 and 0018: [160/173], H[129], 0.00sec
0014 and 0017: [202/214], H[181], 0.00sec
0004 and 0017: 185 matches, 0.01sec, #0
0006 and 0018: 180 matches, 0.00sec, #2
0015 and 0017: 231 matches, 0.00sec, #1
0004 and 0017: [164/185], H[109], 0.00sec
0006 and 0018: [165/180], H[122], 0.00sec
0015 and 0017: [225/231], H[158], 0.00sec
0005 and 0017: 188 matches, 0.01sec, #0
0007 and 0018: 190 matches, 0.01sec, #2
0016 and 0017: 241 matches, 0.00sec, #1
0005 and 0017: [162/188], H[69], 0.00sec
0007 and 0018: [164/190], H[97], 0.00sec
0016 and 0017: [235/241], H[209], 0.00sec
0006 and 0017: 176 matches, 0.01sec, #0
0008 and 0018: 188 matches, 0.01sec, #2
0006 and 0017: [160/176], H[123], 0.00sec
0000 and 0018: 178 matches, 0.00sec, #1
0008 and 0018: [163/188], H[101], 0.00sec
0000 and 0018: [149/178], H[114], 0.00sec
0007 and 0017: 190 matches, 0.01sec, #0
0009 and 0018: 197 matches, 0.00sec, #2
0007 and 0017: [164/190], H[125], 0.00sec
0011 and 0018: 203 matches, 0.00sec, #1
0009 and 0018: [164/197], H[101], 0.00sec
0011 and 0018: [184/203], H[109], 0.00sec
0003 and 0019: 181 matches, 0.01sec, #0
0010 and 0018: 193 matches, 0.00sec, #2
0003 and 0019: [152/181], H[86], 0.00sec
0010 and 0018: [167/193], H[109], 0.00sec
0012 and 0018: 201 matches, 0.00sec, #1
0013 and 0019: 182 matches, 0.00sec, #2
0012 and 0018: [186/201], H[139], 0.00sec
0013 and 0019: [172/182], H[135], 0.00sec
0004 and 0019: 177 matches, 0.01sec, #0
0013 and 0018: 208 matches, 0.00sec, #1
0004 and 0019: [150/177], H[100], 0.00sec
0013 and 0018: [195/208], H[153], 0.00sec
0014 and 0019: 189 matches, 0.01sec, #2
0014 and 0019: [177/189], H[117], 0.00sec
0014 and 0018: 199 matches, 0.00sec, #1
0005 and 0019: 181 matches, 0.01sec, #0
0014 and 0018: [188/199], H[154], 0.00sec
0005 and 0019: [159/181], H[129], 0.00sec
0015 and 0018: 214 matches, 0.01sec, #1
0015 and 0018: [204/214], H[179], 0.00sec
0016 and 0018: 215 matches, 0.00sec, #1
0016 and 0018: [208/215], H[198], 0.00sec
0015 and 0019: 218 matches, 0.03sec, #2
0017 and 0018: 243 matches, 0.00sec, #1
0015 and 0019: [205/218], H[181], 0.00sec
0006 and 0019: 184 matches, 0.02sec, #0
0017 and 0018: [237/243], H[233], 0.00sec
0006 and 0019: [159/184], H[131], 0.00sec
0016 and 0019: 220 matches, 0.01sec, #2
0000 and 0019: 171 matches, 0.00sec, #1
0016 and 0019: [215/220], H[189], 0.00sec
0000 and 0019: [134/171], H[45], 0.00sec
0007 and 0019: 185 matches, 0.01sec, #0
0007 and 0019: [156/185], H[97], 0.00sec
0017 and 0019: 236 matches, 0.01sec, #2
0017 and 0019: [229/236], H[208], 0.00sec
0001 and 0019: 184 matches, 0.01sec, #1
0001 and 0019: [153/184], H[83], 0.00sec
0008 and 0019: 192 matches, 0.01sec, #0
0018 and 0019: 231 matches, 0.01sec, #2
0008 and 0019: [157/192], H[110], 0.00sec
0018 and 0019: [224/231], H[218], 0.00sec
0002 and 0019: 168 matches, 0.01sec, #1
0002 and 0019: [144/168], H[104], 0.00sec
0000 and 0020: 164 matches, 0.00sec, #2
0000 and 0020: [126/164], H[96], 0.00sec
0004 and 0020: 180 matches, 0.00sec, #1
0009 and 0019: 196 matches, 0.01sec, #0
0004 and 0020: [157/180], H[58], 0.00sec
0009 and 0019: [161/196], H[80], 0.00sec
0001 and 0020: 191 matches, 0.01sec, #2
0001 and 0020: [158/191], H[101], 0.00sec
0005 and 0020: 179 matches, 0.00sec, #1
0010 and 0019: 189 matches, 0.01sec, #0
0005 and 0020: [144/179], H[118], 0.00sec
0002 and 0020: 163 matches, 0.00sec, #2
0010 and 0019: [161/189], H[128], 0.00sec
0002 and 0020: [141/163], H[88], 0.00sec
0006 and 0020: 177 matches, 0.01sec, #1
0011 and 0019: 189 matches, 0.01sec, #0
0003 and 0020: 167 matches, 0.00sec, #2
0006 and 0020: [146/177], H[120], 0.00sec
0011 and 0019: [171/189], H[106], 0.00sec
0003 and 0020: [148/167], H[113], 0.00sec
0007 and 0020: 169 matches, 0.00sec, #1
0007 and 0020: [145/169], H[79], 0.00sec
0012 and 0019: 197 matches, 0.01sec, #0
0014 and 0020: 189 matches, 0.01sec, #2
0012 and 0019: [178/197], H[142], 0.00sec
0008 and 0020: 185 matches, 0.01sec, #1
0014 and 0020: [178/189], H[124], 0.00sec
0008 and 0020: [152/185], H[103], 0.00sec
0004 and 0021: 184 matches, 0.01sec, #0
0015 and 0020: 189 matches, 0.01sec, #2
0004 and 0021: [148/184], H[84], 0.00sec
0015 and 0020: [180/189], H[99], 0.00sec
0009 and 0020: 188 matches, 0.01sec, #1
0009 and 0020: [158/188], H[116], 0.00sec
0016 and 0020: 210 matches, 0.00sec, #2
0005 and 0021: 183 matches, 0.01sec, #0
0016 and 0020: [204/210], H[183], 0.00sec
0010 and 0020: 180 matches, 0.00sec, #1
0005 and 0021: [144/183], H[103], 0.00sec
0017 and 0020: 214 matches, 0.00sec, #2
0010 and 0020: [155/180], H[115], 0.00sec
0017 and 0020: [210/214], H[158], 0.00sec
0006 and 0021: 185 matches, 0.01sec, #0
0011 and 0020: 179 matches, 0.00sec, #1
0006 and 0021: [162/185], H[65], 0.00sec
0011 and 0020: [163/179], H[127], 0.00sec
0018 and 0020: 210 matches, 0.00sec, #2
0007 and 0021: 183 matches, 0.01sec, #0
0018 and 0020: [206/210], H[191], 0.00sec
0012 and 0020: 199 matches, 0.01sec, #1
0007 and 0021: [146/183], H[81], 0.00sec
0012 and 0020: [171/199], H[76], 0.00sec
0019 and 0020: 241 matches, 0.00sec, #2
0008 and 0021: 196 matches, 0.01sec, #0
0013 and 0020: 187 matches, 0.00sec, #1
0019 and 0020: [240/241], H[228], 0.00sec
0008 and 0021: [157/196], H[105], 0.00sec
0013 and 0020: [164/187], H[137], 0.00sec
0000 and 0021: 172 matches, 0.00sec, #2
0014 and 0021: 192 matches, 0.00sec, #1
0000 and 0021: [134/172], H[91], 0.00sec
0009 and 0021: 202 matches, 0.01sec, #0
0014 and 0021: [169/192], H[131], 0.00sec
0001 and 0021: 191 matches, 0.00sec, #2
0009 and 0021: [161/202], H[68], 0.00sec
0001 and 0021: [150/191], H[78], 0.00sec
0015 and 0021: 194 matches, 0.01sec, #1
0015 and 0021: [188/194], H[158], 0.00sec
0002 and 0021: 174 matches, 0.01sec, #2
0010 and 0021: 191 matches, 0.01sec, #0
0002 and 0021: [143/174], H[100], 0.00sec
0010 and 0021: [161/191], H[84], 0.00sec
0016 and 0021: 224 matches, 0.00sec, #1
0016 and 0021: [218/224], H[136], 0.00sec
0003 and 0021: 174 matches, 0.01sec, #2
0003 and 0021: [144/174], H[87], 0.00sec
0011 and 0021: 202 matches, 0.01sec, #0
0017 and 0021: 201 matches, 0.01sec, #1
0011 and 0021: [174/202], H[133], 0.00sec
0003 and 0022: 174 matches, 0.00sec, #2
0017 and 0021: [196/201], H[166], 0.00sec
0003 and 0022: [146/174], H[72], 0.00sec
0012 and 0021: 196 matches, 0.01sec, #0
0018 and 0021: 213 matches, 0.01sec, #1
0004 and 0022: 179 matches, 0.01sec, #2
0012 and 0021: [177/196], H[137], 0.00sec
0018 and 0021: [208/213], H[185], 0.00sec
0004 and 0022: [151/179], H[69], 0.00sec
0019 and 0021: 241 matches, 0.00sec, #1
0013 and 0021: 189 matches, 0.01sec, #0
0019 and 0021: [241/241], H[184], 0.00sec
0005 and 0022: 176 matches, 0.01sec, #2
0013 and 0021: [180/189], H[119], 0.00sec
0020 and 0021: 222 matches, 0.00sec, #1
0005 and 0022: [139/176], H[95], 0.00sec
0020 and 0021: [216/222], H[209], 0.00sec
0013 and 0022: 186 matches, 0.01sec, #0
0006 and 0022: 185 matches, 0.01sec, #2
0013 and 0022: [162/186], H[114], 0.00sec
0000 and 0022: 173 matches, 0.01sec, #1
0006 and 0022: [150/185], H[108], 0.00sec
0000 and 0022: [139/173], H[103], 0.00sec
0007 and 0022: 187 matches, 0.00sec, #2
0014 and 0022: 194 matches, 0.01sec, #0
0007 and 0022: [142/187], H[108], 0.00sec
0014 and 0022: [176/194], H[128], 0.00sec
0001 and 0022: 178 matches, 0.00sec, #1
0001 and 0022: [142/178], H[69], 0.00sec
0008 and 0022: 197 matches, 0.01sec, #2
0015 and 0022: 195 matches, 0.01sec, #0
0008 and 0022: [164/197], H[91], 0.00sec
0015 and 0022: [181/195], H[147], 0.00sec
0002 and 0022: 166 matches, 0.00sec, #1
0002 and 0022: [135/166], H[117], 0.00sec
0009 and 0022: 198 matches, 0.01sec, #2
0016 and 0022: 193 matches, 0.01sec, #0
0009 and 0022: [161/198], H[97], 0.00sec
0001 and 0023: 179 matches, 0.00sec, #1
0016 and 0022: [186/193], H[152], 0.00sec
0010 and 0022: 203 matches, 0.01sec, #2
0001 and 0023: [136/179], H[70], 0.00sec
0010 and 0022: [175/203], H[87], 0.00sec
0017 and 0022: 209 matches, 0.01sec, #0
0017 and 0022: [200/209], H[145], 0.00sec
0011 and 0022: 191 matches, 0.00sec, #2
0002 and 0023: 168 matches, 0.01sec, #1
0011 and 0022: [160/191], H[126], 0.00sec
0018 and 0022: 207 matches, 0.01sec, #0
0002 and 0023: [133/168], H[91], 0.00sec
0012 and 0022: 188 matches, 0.00sec, #2
